id,price
0,818.1500032237873
1,1283.6941790320116
2,843.1913921037994
3,4792.4344767421635
4,4151.929428742027
5,6435.007865401159
6,3418.4731709390444
7,778.3510717149875
8,922.9169595193962
9,723.6082133906039
10,6318.668677341086
11,791.9113241529176
12,3512.383410641977
13,10572.524019694429
14,4366.286390547965
15,6183.0548981123775
16,5380.023984203983
17,949.5235672819999
18,9525.739817925509
19,6433.844563972789
20,983.0197906459562
21,2673.4983271875453
22,1680.3450538586576
23,-95.20069501220678
24,3218.066412476106
25,10204.941771638345
26,2442.2226015883534
27,3266.9215329569834
28,1971.982627621851
29,1300.0311868464478
30,1230.287403530353
31,5083.31144708859
32,644.8306433819344
33,6947.323347925492
34,3257.3642358697152
35,1707.8738025480616
36,4417.833361691246
37,2811.0138067409607
38,8578.374076971942
39,1666.8228850913338
40,656.7030894092786
41,4072.1681118504293
42,5357.122964050997
43,1847.6937287194414
44,808.3681998936627
45,5615.039585024667
46,2244.490798531502
47,935.8989298515271
48,3204.986138674223
49,452.2943622104649
50,1523.4375943628093
51,5294.677193103513
52,1133.6997977780065
53,4392.973548227796
54,3247.5596098554115
55,8489.602063455963
56,1952.237904001635
57,5546.069998624067
58,5416.041401895544
59,818.4651934583762
60,4161.015850159392
61,2954.5083184219684
62,11565.40569715669
63,-516.5902625177114
64,734.1598103224751
65,6637.658436376607
66,2461.9347559030075
67,3982.012697936085
68,2833.919091645116
69,2964.1144514745292
70,1843.8428185267803
71,197.85877393100964
72,6574.531471667755
73,440.55116802470366
74,735.2086743216641
75,5183.553768247819
76,-52.39820166467689
77,1308.278843273587
78,3713.574580814905
79,766.6287292940797
80,5149.391663792407
81,5522.744116919175
82,1575.6077133273766
83,348.97941879010796
84,9464.882593749508
85,1661.2338476943496
86,5453.229284922044
87,375.90248226796575
88,674.8491094710207
89,299.4766190109003
90,5901.458396114764
91,7552.0933477509125
92,1295.395794296007
93,7987.310755790689
94,3147.5333486449153
95,11243.821190687171
96,875.0001285325361
97,4929.924698226837
98,4285.706444857226
99,5808.943334705809
100,2954.107917394621
101,1069.7288791974142
102,15714.635203019128
103,912.8023197730763
104,229.9860744815578
105,9670.415263676601
106,634.8533676316529
107,5514.623564721923
108,14372.209145017045
109,1846.0563004978994
110,242.50630195310077
111,2055.7958007562393
112,4972.721855292862
113,652.1612951325405
114,13860.604521165726
115,392.71297823081477
116,10129.503375247896
117,288.6890471023762
118,9758.611696086653
119,676.0637405623547
120,17222.678804995103
121,2757.1295156653105
122,-104.04320150287458
123,14272.255384977332
124,6078.777401158522
125,3204.856017546351
126,3306.9510906579135
127,19.01745093722093
128,7319.277596401517
129,5474.393781473653
130,4119.742823175979
131,6115.71563395992
132,1541.324181875024
133,2352.5555236626997
134,9764.958044167994
135,7240.688704195027
136,5634.772738166193
137,1170.8449729316762
138,7585.344505958031
139,2396.3774781670636
140,4740.075177235292
141,3749.8259812077195
142,5501.115516289101
143,5387.560184568563
144,109.51211790495472
145,9407.627791187897
146,14018.52102532518
147,394.7285604738863
148,5193.20112853064
149,3400.2811634631853
150,8542.986592999823
151,3298.149702455633
152,821.2782707625738
153,5502.06271522406
154,625.5980758307742
155,4213.237302409351
156,4030.4743631493275
157,4221.586048507159
158,1330.927649369106
159,1168.9123245420806
160,2372.6768249662564
161,764.2768630495866
162,1755.0169558515536
163,678.6445654230956
164,10676.3575793075
165,1121.1853870721288
166,2063.6565411647334
167,4553.4849006149125
168,3284.362068797439
169,-75.4565228415704
170,275.0590358033114
171,8094.57908652681
172,2827.4271084870807
173,7308.56582548595
174,2051.1805511755856
175,8720.058034690635
176,5261.684025322986
177,1878.5429927435998
178,4860.394642199913
179,6660.856275170034
180,2448.0079188559594
181,2065.1875044371645
182,1239.3537040396923
183,1813.1244599533466
184,5003.727678564987
185,3157.1832223697247
186,802.7948081382456
187,5122.1965004650465
188,798.9696035857305
189,6162.1467263454015
190,2320.18908015316
191,664.47770248917
192,3033.6241542547805
193,4125.69790218323
194,1988.5683068699045
195,308.6748553393463
196,369.69514561955293
197,9417.844561613663
198,909.5474850570708
199,1152.826859683989
200,701.8391919189853
201,659.3566477610784
202,159.20807933395554
203,5491.169988571844
204,4437.474336116925
205,6191.515628352172
206,9957.652873329092
207,3203.023179854742
208,3288.142857994447
209,5154.916087388476
210,-177.4683710732388
211,726.788861969706
212,4187.92034607514
213,680.2832107917893
214,1800.7972558393385
215,5279.571487792486
216,7495.635835137674
217,14980.68543749777
218,5782.36661490875
219,4797.719323701823
220,644.3402885516134
221,3246.561777168644
222,628.5876039082323
223,788.7155827765309
224,7326.651253451868
225,1455.1236518311953
226,1549.1936979905531
227,552.329274826463
228,9.314527119529885
229,2552.2018150482054
230,6615.301828372549
231,3358.876419886312
232,1448.3141271004524
233,1050.1218807186206
234,1547.7718502746393
235,1415.7563803932817
236,4988.18579808052
237,4180.455005439522
238,6050.6408704423475
239,646.1031027759745
240,6283.758223237368
241,3037.6004195459755
242,9514.337880621299
243,977.2705340710972
244,3224.148096597778
245,1241.9270683998193
246,732.6448571402452
247,1105.566862911939
248,272.9413951826391
249,1839.3438937128967
250,5139.697283672775
251,6628.585803597109
252,585.9027724811749
253,1172.853964120649
254,8081.363521135085
255,4412.093124487641
256,731.2562869645753
257,6952.591070631271
258,5675.6967755456135
259,6269.417820004575
260,538.4305599993295
261,4480.685378905695
262,5669.123134669453
263,1153.1308558310575
264,4497.092726974877
265,1949.2460654048973
266,666.5614047736472
267,672.2371410190608
268,760.5694590011626
269,3338.722454501508
270,4131.552828771538
271,610.8519282882316
272,3226.426279847831
273,4688.199247756354
274,5761.4068568353805
275,2642.8415019177273
276,9952.539763910425
277,1396.9512412710646
278,5038.935764177468
279,2785.001554221775
280,2539.105838637306
281,14340.268141090291
282,1079.9147364619303
283,7295.553211037768
284,7363.705364984157
285,4513.808492572412
286,4997.970884257189
287,3347.5163744452
288,7410.774021284085
289,439.39244014392716
290,2541.023450793132
291,7525.337221128775
292,2293.982424779404
293,10082.55325672555
294,698.0516771912698
295,3001.558081957721
296,2111.6512975569804
297,1087.9872638962752
298,7211.881855601053
299,8435.628702998958
300,3337.6614296855696
301,1985.8728420970683
302,4087.0394897991437
303,7141.363926525542
304,5811.085415991132
305,622.054778645037
306,3366.387848847733
307,753.8331067658401
308,4822.217656517192
309,5824.889055533862
310,1388.2167561650313
311,1430.2420796170854
312,1079.8338009052404
313,469.738858802948
314,15542.751839257182
315,5273.419681033149
316,5170.782007063022
317,1529.9707471069005
318,698.7808061424694
319,3205.1479439456216
320,1079.6543774864858
321,767.7988990113117
322,637.6666065042846
323,614.8913171884415
324,553.4747365541352
325,3712.4166074290115
326,1240.6423175014716
327,6547.2199647546495
328,9683.769246687978
